Date,Open,High,Low,Close,Volume
2014-02-25,31.907234604755693,32.110841837397615,31.686656327068565,31.847848892211914,30736500
2014-02-26,31.881758142545845,32.01749726413955,31.550890999652502,31.788436889648438,41041800
2014-02-27,31.7714766872087,32.144758551723974,31.584834136812713,32.11930847167969,33903400
2014-02-28,32.22113461099978,32.628352358499114,32.08539536183334,32.5010986328125,41215000
2014-03-03,32.170224048880506,32.3483844034014,31.80542752707437,32.05145263671875,29717500
2014-03-04,32.40777273791341,32.64531558150282,32.297483602127535,32.58592987060547,26802400
2014-03-05,32.45019232640275,32.46716013558046,32.178713852116836,32.3314208984375,20520100
2014-03-06,32.35686710890591,32.441706144607636,32.14477437406906,32.365352630615234,23582200
2014-03-07,32.47563404503016,32.543505264233794,31.975095130375884,32.153255462646484,26591600
2014-03-10,32.229612923973626,32.24657749457996,32.00055238544906,32.08538818359375,19006600
2014-03-11,32.127797574083814,32.43321154456543,32.00054391056807,32.25505447387695,25216400
2014-03-12,32.068416321179534,32.602890843477915,32.05993403694907,32.4671516418457,30494100
2014-03-13,32.5943993629197,32.61985268351249,31.932671280497722,32.1447639465332,32169700
2014-03-14,31.941150314189112,32.356850042900575,31.822375726852098,31.98356819152832,27195600
2014-03-17,32.153252464309766,32.58592011941354,32.05993116474605,32.2805061340332,20479600
2014-03-18,32.45865970697281,33.84999029410047,32.42472734047874,33.55305862426758,64063900
2014-03-19,33.48519604512619,33.553064025316274,33.01010723868466,33.315521240234375,35597200
2014-03-20,33.2985521886127,34.48627254208063,33.29006990501087,34.21479415893555,59269800
2014-03-21,34.54565298646634,34.732292323842806,33.94330738138716,34.07056427001953,80721800
2014-03-24,34.22327342415897,34.4777839813758,33.816055885356576,34.359012603759766,46098400
2014-03-25,34.494760286473806,34.774724233818816,33.9009000157271,34.22328186035156,43193100
2014-03-26,34.34205430207517,34.537179224462854,33.59548698960361,33.75667953491211,41977500
2014-03-27,33.71424648608048,33.90937132078432,33.374896977557505,33.39186477661133,35369200
2014-03-28,33.75667481593065,34.477788699437646,33.66335351038269,34.1893424987793,43472700
2014-03-31,34.299637967839296,35.207394630741696,34.274187874799644,34.77472686767578,46886300
2014-04-01,34.910461458276075,35.283743463861384,34.842590237472606,35.13951873779297,32605000
2014-04-02,35.15648503274667,35.34312764566053,34.9274245267918,35.08013153076172,28666700
2014-04-03,35.0292330495492,35.0292330495492,34.537176404872795,34.79168701171875,30139600
2014-04-04,34.99529955994638,35.114070967921094,33.62942189568094,33.824546813964844,51409600
2014-04-07,33.90091030528591,34.163906526287775,33.71427085335213,33.76517105102539,37559600
2014-04-08,33.72273025510955,33.875437217053715,33.256127087514365,33.7821159362793,35918600
2014-04-09,33.87545131125721,34.40144037886489,33.83303341224144,34.33357238769531,27398700
2014-04-10,34.308103271580535,34.5201959053382,33.162804343799834,33.39186477661133,45960800
2014-04-11,33.08647221341758,33.75668614521681,33.08647221341758,33.26462936401367,34330200
2014-04-14,33.17977675825763,33.43428730691464,33.00161969782545,33.23916244506836,32006600
2014-04-15,33.37491204113364,33.90090110409733,33.12888369822484,33.72274398803711,33968700
2014-04-16,33.9857351666074,34.29114593391934,33.858478253019115,34.2741813659668,30615800
2014-04-17,33.94331359863281,34.10450611859569,33.519128207198236,33.94331359863281,36688400
2014-04-21,34.045126570064745,34.062094377139246,33.75668032235475,33.883934020996094,22221200
2014-04-22,33.90089631528077,34.05360331784059,33.79061044164804,33.92634963989258,27056700
2014-04-23,33.92634684582063,33.92634684582063,33.4851936787885,33.67183303833008,24602800
2014-04-24,33.71425552720206,33.90938041423237,33.34097032046789,33.81605911254883,42381600
2014-04-25,34.18086420777223,34.51172833970998,33.72274314680696,33.858482360839844,56876800
2014-04-28,34.053602321517666,35.0292300052968,34.011184430109374,34.67291259765625,50610200
2014-04-29,34.86803534541764,34.944388839773694,34.26569291009627,34.367496490478516,29636200
2014-04-30,34.2741813659668,34.359017150840494,34.07905323545736,34.2741813659668,35458700
2014-05-01,34.13843627656206,34.240239848096095,33.89240801210071,33.9348258972168,28787400
2014-05-02,34.19782521995156,34.22327530618961,33.64638295209202,33.67183303833008,43416600
2014-05-05,33.52760928813964,33.62941286244694,33.34096670501186,33.451255798339844,22460900
2014-05-06,33.332492159700465,33.383392340530875,33.044045935308695,33.137367248535156,27112400
2014-05-07,33.27310035825322,33.51912540514761,32.6707546931985,33.442771911621094,41744500
2014-05-08,33.374906831039,33.849995635979234,33.06101054656159,33.629417419433594,32120400
2014-05-09,33.54458236694336,33.80757524496617,33.40035764739858,33.54458236694336,29647600
2014-05-12,33.71426076381458,33.951803578612186,33.63790725387562,33.909385681152344,22782600
2014-05-13,34.105872752578435,34.601400547006094,34.046068123472736,34.533050537109375,27004800
2014-05-14,34.43052407284773,34.55867869432445,34.21693520979147,34.37926483154297,18818700
2014-05-15,34.25112093566623,34.515972382071816,33.755593053831596,33.83248519897461,37793200
2014-05-16,33.89229924676065,34.0375414541744,33.55055881945707,34.02899932861328,29867100
2014-05-19,33.84103827649997,34.02045223626173,33.71288358575061,33.96064758300781,24537400
2014-05-20,33.90084457397461,34.12297568838999,33.712885220855135,33.90084457397461,21320900
2014-05-21,34.00336388293163,34.47325897216797,33.95210461519147,34.47325897216797,22398700
2014-05-22,34.42199229871754,34.47325155542955,34.04607370091811,34.25966262817383,20201800
2014-05-23,34.490352929154746,34.490352929154746,34.17424210225956,34.276763916015625,18020000
2014-05-27,34.39636776377695,34.39636776377695,34.011910208644935,34.33656311035156,26160600
2014-05-28,34.2938445819956,34.33656172427376,34.02045096048454,34.182777404785156,25711500
2014-05-29,34.302387617107435,34.473256174520074,34.09734078545992,34.46471405029297,19888200
2014-05-30,34.558696689670626,35.0029621472577,34.38782485842805,34.97732925415039,34567600
2014-06-02,34.985878958960484,35.10548827786924,34.75520244716093,34.84918212890625,18504300
2014-06-03,34.6868337588492,34.755183766693804,34.387810622298396,34.4219856262207,18068900
2014-06-04,34.353644550874286,34.490341342999116,34.05462133657266,34.44762420654297,23209000
2014-06-05,34.67830803762752,35.2421828325845,34.515981580890106,35.2080078125,31865200
2014-06-06,35.43867492675781,35.59245921731323,35.233631378756215,35.43867492675781,24060500
2014-06-09,35.36178768788377,35.438679843830165,35.04567693970809,35.2592658996582,15019200
2014-06-10,35.05422381172566,35.16529099849278,34.90898486366117,35.12257385253906,15117700
2014-06-11,34.96878597333395,35.08839527351748,34.83208916468006,34.90898132324219,18040000
2014-06-12,34.866263110423375,34.92606775867775,34.421997681170176,34.669761657714844,29818900
2014-06-13,35.11402285783318,35.515571135684596,34.908979286370744,35.22509002685547,26310000
2014-06-16,35.062758122582736,35.549740602692914,35.062758122582736,35.45576095581055,24205300
2014-06-17,35.276344673114885,35.80604425008693,34.46470617444458,35.60954284667969,22518600
2014-06-18,35.5497483228089,35.660815498617666,35.182375037456744,35.58392333984375,27097000
2014-06-19,35.515572216362656,35.68644403718656,35.3105286386611,35.46430969238281,19828200
2014-06-20,35.41304144327245,35.737697494562184,35.35323681002277,35.60954284667969,47764900
2014-06-23,35.65226297072625,35.882939400824554,35.61808796053946,35.87439727783203,18743900
2014-06-24,35.7376996892404,35.83167607646957,35.50702326435074,35.669349670410156,26509100
2014-06-25,35.626633647256746,35.925656841176995,35.421586843491156,35.9085693359375,20049100
2014-06-26,35.82314029138527,35.83168241569616,35.395962375446125,35.64372634887695,23604400
2014-06-27,35.54974374854138,36.13070592694412,35.46430621694769,36.09653091430664,74640000
2014-06-30,36.02818536127906,36.06236037815874,35.62664031982422,35.62664031982422,30793100
2014-07-01,35.76332753704927,36.01109145431696,35.61808538381686,35.77186965942383,26917000
2014-07-02,35.65228505950625,35.79752731323242,35.48141316181501,35.79752731323242,20208100
2014-07-03,35.80604629632745,35.87439631486633,35.50702311299051,35.712066650390625,15969300
2014-07-07,35.66935047581965,35.98546117227657,35.635175465632855,35.87439727783203,21952400
2014-07-08,35.77186894290394,35.882936086197184,35.5497379154255,35.694976806640625,31218200
2014-07-09,35.86586087549264,35.87440625973303,35.481400062404404,35.601009368896484,18445900
2014-07-10,35.34467906508343,35.88292383516079,35.07128562040124,35.618072509765625,21854700
2014-07-11,35.626629259730805,35.9598274230957,35.438669984352465,35.9598274230957,24083000
2014-07-14,36.070902059213864,36.26740349743748,35.91711775815041,36.0025520324707,21881100
2014-07-15,36.164884674232056,36.28449397170636,35.9085753120912,36.26740646362305,28748700
2014-07-16,36.31866211351514,37.85650509684392,36.29303248349586,37.660003662109375,63318000
2014-07-17,38.83048095760078,39.05261208419771,37.805253102986036,38.044471740722656,82180300
2014-07-18,38.14699584023572,38.309322303282244,37.80525214432684,38.18116760253906,43407500
2014-07-21,38.07009235254029,38.58270448488337,37.779611275116956,38.30931091308594,37604400
2014-07-22,38.446008718918684,38.574163384958496,38.095722992066214,38.3007698059082,43095800
2014-07-23,38.8304697669284,38.8304697669284,38.12135292498668,38.33494186401367,52362900
2014-07-24,38.386199015556514,38.44600364939359,37.865041555740774,37.93339157104492,30725300
2014-07-25,37.8479499556497,38.15551847301416,37.8479499556497,38.018821716308594,26737700
2014-07-28,37.89923455941816,38.02738601030255,37.53186120048554,37.566036224365234,29684200
2014-07-29,37.51476435705471,37.66854866715111,37.284087891910104,37.497676849365234,27763100
2014-07-30,37.651458737492284,37.677088367823416,36.98506227601376,37.232826232910156,31921400
2014-07-31,37.061967558697354,37.326815856922074,36.80566138724029,36.87400817871094,31537500
2014-08-01,36.91672196569161,36.95089698786666,36.39556428440522,36.617698669433594,31170300
2014-08-04,36.71166921701873,37.138847110596856,36.574972421438076,37.053409576416016,34277400
2014-08-05,37.00214640821936,37.13029780729698,36.59205606477596,36.80564498901367,26266400
2014-08-06,36.515167236328125,36.88253722098509,36.06235645964689,36.515167236328125,24634000
2014-08-07,36.60060529330965,37.12176289108353,36.43827885265424,36.93380355834961,30314900
2014-08-08,36.93380223947621,37.010694394748064,36.66040863386714,36.908172607421875,28942700
2014-08-11,36.95943187153054,37.12176156549827,36.75438829687817,36.908172607421875,20351600
2014-08-12,36.771473943398156,37.241368975560306,36.737298929649604,37.18156433105469,21431100
2014-08-13,37.318260052678845,37.74543793491271,37.18156326072835,37.660003662109375,22889500
2014-08-14,37.66000784953191,37.95048571300496,37.60019994098921,37.82233428955078,19313200
2014-08-15,38.08717621515976,38.36056976080733,37.933391938344485,38.2665901184082,41611300
2014-08-18,38.394739694533875,38.539981842041016,38.172608671362234,38.539981842041016,26891100
2014-08-19,38.66035135021168,38.97843648068934,38.53999499162363,38.96984100341797,28139500
2014-08-20,38.97844887416589,39.03003159258964,38.600185444122644,38.64316940307617,24770500
2014-08-21,38.54857942052798,38.90105291799869,38.539983945720145,38.87526321411133,22285500
2014-08-22,38.987037428807895,39.09020284732987,38.74632467785384,38.815101623535156,18294500
2014-08-25,39.030011216317725,39.06439639784967,38.720521626281176,38.832279205322266,16910000
2014-08-26,38.95264287085124,39.03001527640903,38.634554492744506,38.694732666015625,14873100
2014-08-27,38.60016050547392,38.68612836783919,38.47980090691333,38.57436752319336,21287900
2014-08-28,38.47122022200892,38.66894900503316,38.35086385664329,38.58298110961914,17657600
2014-08-29,38.76351360084684,39.06440449829542,38.56578482831423,39.055809020996094,21607600
2014-09-02,39.05581090667386,39.081600619281815,38.55718793315353,38.76351547241211,22976800
2014-09-03,38.282084640586035,38.78070758684252,38.282084640586035,38.65175247192383,33684500
2014-09-04,38.46262336388804,38.91825909626727,38.445429129529316,38.90966033935547,26475500
2014-09-05,38.78069588561524,39.48564286768151,38.78069588561524,39.468448638916016,36939400
2014-09-08,39.563028062937235,40.23358680451528,39.53723835117342,39.94989013671875,45736700
2014-09-09,39.949891469064276,40.379737503275976,39.906904242071114,40.19919967651367,40302400
2014-09-10,40.25076155402195,40.35392363060276,39.786527290213364,40.2679557800293,27302400
2014-09-11,40.18201810458862,40.40553665161133,39.94990079837326,40.40553665161133,29216400
2014-09-12,40.328144210592164,40.4227108380051,40.06163855874337,40.14760971069336,38244700
2014-09-15,40.010066060136275,40.15621212450678,39.63179948512613,39.752159118652344,37667600
2014-09-16,39.88111452944721,40.276572093850376,39.79514663439086,40.19919967651367,27910600
2014-09-17,39.769352378321486,40.139020218351675,39.74356266651724,39.99287414550781,38311900
2014-09-18,40.05304827775709,40.25937578973156,39.9412874054599,40.13042068481445,35556600
2014-09-19,40.2421701787584,40.89553443625574,40.061632427028044,40.8525505065918,202522400
2014-09-22,40.663427957594386,40.73220488668615,40.38832680015628,40.45710372924805,38686100
2014-09-23,40.27655649345276,40.38831733730945,39.94987599520045,40.02724838256836,33430300
2014-09-24,40.08743833388194,40.50009009474256,39.838126870195936,40.474300384521484,26582700
2014-09-25,40.302356773818474,40.48289128388163,39.57161669869038,39.58021545410156,33077400
2014-09-26,39.48566356144324,40.07885000714458,39.33951418007403,39.8983154296875,27078800
2014-09-29,39.52863384541038,40.02725673009241,39.33950057474279,39.92409133911133,26091000
2014-09-30,39.86391163796248,39.958478269668,39.554422035822355,39.855316162109375,33033100
2014-10-01,39.77795070357342,40.001469188869315,39.41687834490794,39.45986557006836,38088400
2014-10-02,39.39968187815828,39.63179580833445,39.236338316116196,39.339500427246094,25119400
2014-10-03,39.52863663557902,39.803737805351396,39.21055152292932,39.62320327758789,32453200
2014-10-06,39.64899298742135,39.803737805351396,39.47705393644746,39.62320327758789,20604000
2014-10-07,39.425473139996434,39.48565131381611,39.04720658517046,39.14177322387695,25723700
2014-10-08,39.098786105403875,40.310951518717495,38.97842976754446,40.21638488769531,33031000
2014-10-09,39.9756711329826,40.233578032786426,39.322306768181946,39.4168701171875,34422800
2014-10-10,39.201961780172056,39.649002103703914,37.783471662287006,37.85224533081055,51978100
2014-10-13,37.671696883725055,38.30787030040222,37.38800027644471,37.525550842285156,37100200
2014-10-14,37.71467853246508,38.153123189112264,37.448176172016765,37.594322204589844,38115700
2014-10-15,36.966754322911555,37.30203366298642,36.19303024622757,37.155887603759766,60218700
2014-10-16,36.56269114226855,37.035524255034005,36.2961887835796,36.743228912353516,49040400
2014-10-17,37.1386902274131,37.774860388203024,36.78621668441752,37.508358001708984,40683300
2014-10-20,37.01833182484434,37.94679730707006,36.803408864764,37.89521789550781,34527900
2014-10-21,38.135940838643236,38.66894900503316,37.989791481081404,38.58298110961914,36433800
2014-10-22,38.68613766724649,38.7463158412606,38.02417447362675,38.15312957763672,33570900
2014-10-23,38.359456691456515,39.07300263619702,38.2820842791288,38.70333480834961,45451900
2014-10-24,40.259373955156484,40.31955212685167,38.84088098356563,39.657588958740234,61076700
2014-10-27,39.29650963072487,39.63178889299251,39.29650963072487,39.468448638916016,30371300
2014-10-28,39.425472329884954,39.97567463891048,39.348099925211706,39.967079162597656,29049800
2014-10-29,39.92409733284714,40.14761910073202,39.83812944025443,40.07884216308594,30276100
2014-10-30,39.82093100259564,39.82093100259564,39.34810108431489,39.58881378173828,30073900
2014-10-31,40.35395388364053,40.37974688172,39.958496227389894,40.362552642822266,35849700
2014-11-03,40.31095306519818,40.80097719069025,40.173402491015565,40.783782958984375,23130400
2014-11-04,40.6634287385269,41.03309654083334,40.62044479675129,40.895545959472656,21530800
2014-11-05,41.0932766137722,41.17924778075994,40.62904215043249,41.144859313964844,22449600
2014-11-06,41.14486292576628,42.00455499432148,41.084684743324615,41.86700439453125,33037800
2014-11-07,42.056120486765536,42.056120486765536,41.51451702421887,41.849796295166016,28000600
2014-11-10,41.82401405891404,42.253860027538174,41.738042897510525,42.030338287353516,36370100
2014-11-11,41.995947400791,42.08191855723637,41.82401164682886,42.01314163208008,23445200
2014-11-12,41.74663434967427,42.05612063818785,41.712245891129236,41.93576431274414,22722100
2014-11-13,41.96155452285378,42.683695707248624,41.87558338217362,42.64930725097656,26210400
2014-11-14,42.76108958570428,43.027592057096754,42.460195361290886,42.623538970947266,29081700
2014-11-17,42.47738272344596,42.735289674442036,42.24526548371005,42.52036666870117,30318600
2014-11-18,42.50306635016746,42.67608986965638,42.13106693831848,42.165672302246094,23995500
2014-11-19,42.09645408878006,42.174314493697445,41.464921160071746,41.71580505371094,26177500
2014-11-20,41.52548848294349,42.13106918334961,41.41302269426037,42.13106918334961,21510600
2014-11-21,42.40789826644201,42.433850636263706,41.15348202272978,41.5081787109375,42884800
2014-11-24,41.516838682484874,41.52548837383039,40.99776809772241,41.17079162597656,35434200
2014-11-25,41.23134515988467,41.499531766328694,41.04967195881726,41.06697463989258,28008000
2014-11-26,41.08427585590221,41.516832966913334,40.902599361164405,41.3092041015625,27163600
2014-11-28,41.482233797787835,41.69851238557593,41.18809478639004,41.36111831665039,21534400
2014-12-01,41.4216801111332,42.200281123281954,41.27460894096586,42.06186294555664,31191600
2014-12-02,42.25217185667579,42.4338450216873,41.69849937274643,41.92342758178711,25773500
2014-12-03,41.90614594246546,41.95805400144908,41.361126173812345,41.59470748901367,23534800
2014-12-04,41.862872357656464,42.442500542702604,41.69850186047994,42.252174377441406,30320400
2014-12-05,42.23488297252796,42.364651447144894,41.85423384054739,41.88883590698242,27313400
2014-12-08,41.75040724435663,41.82826764952208,41.04966689801612,41.26594543457031,26663100
2014-12-09,40.75553713825617,41.456277642469004,40.70362908973514,41.17079162597656,24330500
2014-12-10,41.16213039004499,41.23133780184673,40.40082905933558,40.5738525390625,30431800
2014-12-11,40.729576974364164,41.3005521982969,40.38352998403882,40.80743408203125,29060400
2014-12-12,40.470055283657835,41.29191471929108,40.374892160564,40.61712646484375,34248400
2014-12-15,40.83338683949621,41.239988228961984,40.27106134535519,40.374874114990234,29247800
2014-12-16,39.70873595473147,40.08938494618261,39.04259774458085,39.06855010986328,47801400
2014-12-17,38.973393049322866,39.751997129391604,38.84362790274387,39.5703239440918,34970900
2014-12-18,40.29700832955057,41.11021423339844,40.089379534872535,41.11021423339844,40105600
2014-12-19,41.20540138281408,41.612002922370145,40.80744623537564,41.231353759765625,64551200
2014-12-22,41.33515521177913,41.62929417030373,41.27459748209601,41.5081787109375,26566000
2014-12-23,41.845576566394556,42.2175759687337,41.63795098843493,41.91478729248047,23648100
2014-12-24,42.07913666256516,42.07913666256516,41.594675024109954,41.64657974243164,11437800
2014-12-26,41.880182335285674,41.880182335285674,41.36976477597746,41.42167282104492,13197800
2014-12-29,41.26594973217403,41.33515715500166,40.88529735610087,41.0496711730957,14439500
2014-12-30,41.041004353804574,41.19672512788247,40.521937306976795,40.67765808105469,16384700
2014-12-31,40.42678213478782,41.041012363442796,40.18455123901367,40.18455123901367,21552500
2015-01-02,40.366225806582165,41.023711103623675,40.262413033396356,40.452735900878906,27913900
2015-01-05,40.11533630572269,40.42677788189638,40.011523547047496,40.08073425292969,39673900
2015-01-06,40.1239912142376,40.44408249389105,39.39729526843769,39.49245834350586,36447900
2015-01-07,39.77796499313352,40.193219564205414,39.354060728979924,39.99424362182617,29114100
2015-01-08,40.44409544742856,41.30920978855002,40.418143073242696,41.17079162597656,29645200
2015-01-09,41.188091074340406,41.36976427967339,40.57386073241515,40.82474136352539,23944200
2015-01-12,41.023720740339684,41.12753683806106,40.10670164484613,40.314327239990234,23651900
2015-01-13,40.63440957226848,41.44761562298979,39.8471558880138,40.106689453125,35270600
2015-01-14,39.76064682006836,40.002881033956,39.46650786760733,39.76064682006836,29719600
2015-01-15,39.985572352681324,40.12399046834873,39.28482878578173,39.34538650512695,32750800
2015-01-16,39.19832366591708,40.03748215462396,39.07720491173749,40.00288009643555,35695300
2015-01-20,40.054784248274466,40.35757617907433,39.423251318524215,40.13264465332031,36161900
2015-01-21,39.74334638172164,39.91636988707042,39.34539462952366,39.726043701171875,39081100
2015-01-22,40.123995348254226,40.781480652601125,39.86446176233173,40.772830963134766,35898000
2015-01-23,40.97181811402076,40.997770489720814,40.48735286667306,40.816097259521484,26211600
2015-01-26,40.66036428777831,40.77283004921162,40.00287899816894,40.66901397705078,42525500
2015-01-27,37.15666092385918,37.372939505138746,36.42996475875387,36.90577697753906,169164000
2015-01-28,36.9749819104237,37.018236959867934,35.60809990697454,35.63405227661133,84507100
2015-01-29,35.409126953463854,36.43861173561417,35.28801148499311,36.343448638916016,63585300
2015-01-30,35.9454942770929,35.97144994714144,34.9073565791679,34.95061492919922,78004900
2015-02-02,35.11498268586452,35.78977065154672,34.80354107088857,35.711910247802734,50352500
2015-02-03,36.01470231117927,36.27423589126826,35.51293452954517,35.988746643066406,52082400
2015-02-04,36.28288689698944,36.5164681175891,35.781122397298375,36.19637680053711,41614800
2015-02-05,36.525122336908794,36.88846871441867,36.21368069895818,36.724098205566406,36548200
2015-02-06,36.92308016838276,37.01824327347977,36.4645706258055,36.68949890136719,34616600
2015-02-09,36.542416036527854,36.97497302734773,36.51646037297807,36.6462287902832,31381100
2015-02-10,36.97497386535554,37.00092622934557,36.490508836604015,36.85385513305664,29670700
2015-02-11,36.89712495018233,36.89712495018233,36.51647255913609,36.663543701171875,38262500
2015-02-12,36.90576407296079,37.27776336669922,36.775995649508566,37.27776336669922,33268800
2015-02-13,37.528648755129105,37.952552795410156,37.32967291783315,37.952552795410156,40264900
2015-02-17,38.309781068107796,38.33591813054282,37.63018753208574,37.96998596191406,33695700
2015-02-18,38.01353973501962,38.07452841518228,37.80443331472351,37.92641067504883,27111700
2015-02-19,37.621462247302304,37.92640560736944,37.508196146291645,37.9002685546875,27603400
2015-02-20,37.90898909357265,38.2313616659896,37.71731178751394,38.21393585205078,29721100
2015-02-23,38.074533625697356,38.501454445260244,38.03097075156726,38.46660614013672,32518800
2015-02-24,38.46661079296588,38.597299431163954,38.266215565186464,38.41433334350586,25271700
2015-02-25,38.29236546042314,38.41434288248441,38.16167346613722,38.32721710205078,29759800
2015-02-26,38.32721015256689,38.53631331714723,38.240081064296014,38.38819885253906,28957300
2015-02-27,38.44918884461251,38.51017754663423,38.03969042506523,38.205230712890625,33807700
2015-03-02,38.0483995988259,38.50146087746443,37.943848018720026,38.23136901855469,31924000
2015-03-03,37.952561013572236,38.18780455177036,37.54306263334202,37.70860290527344,31748600
2015-03-04,37.4733519877182,37.64760679543555,37.360089187790834,37.51691818237305,25748700
2015-03-05,37.525638020289904,37.67375580403972,37.307820291672655,37.560489654541016,23193500
2015-03-06,37.464656416093774,37.560496766614285,36.7240773280205,36.90704345703125,36248800
2015-03-09,36.758918996638904,37.57791579031077,36.758918996638904,37.33395767211914,32108000
2015-03-10,36.89832088441024,37.2119789367819,36.61951446533203,36.61951446533203,39159700
2015-03-11,36.86347544889197,36.915749579273125,36.453977034853246,36.57595443725586,32215300
2015-03-12,36.00962764435152,36.28843406454064,35.60012926060856,35.739532470703125,59992500
2015-03-13,35.460727638332635,36.131606655588385,35.382313121416125,36.053192138671875,58007700
2015-03-16,36.131603647570614,36.27971809850722,35.96606005695374,36.210018157958984,35273500
2015-03-17,36.04446835855437,36.44525541129936,35.85279106233789,36.33198928833008,31673400
2015-03-18,36.096736363338664,37.31651636854444,36.009610644523875,37.028995513916016,44194800
2015-03-19,36.81989843720479,37.10741936446744,36.78505013505529,36.846038818359375,33879100
2015-03-20,37.08128199175871,37.447214088472805,37.020293308973024,37.36008834838867,71904500
2015-03-23,37.36009244062891,37.57791013833187,37.27296336736715,37.34266662597656,26246100
